Tipo;Estación;Calzada;Carriles;Provincia;Población;Carretera;PK;Total;Moto;Lige;Bus;Camión;Pesa;Días
Secundarias;B-250-2;Total;3+3;B;MOLINS DE REI;N-340;1.243,21;2011;41877;1468;36741;429;3190;025
Secundarias;B-250-2;Total;3+3;B;MOLINS DE REI;N-340;1.243,21;2010;43409;1368;38387;405;3212;017
Secundarias;B-250-2;Total;3+3;B;MOLINS DE REI;N-340;1.243,21;2009;50103;1808;43774;448;4027;18
Secundarias;B-250-2;Total;3+3;B;MOLINS DE REI;N-340;1.243,21;2008;46222;610;41789;359;5456;11
Secundarias;B-250-2;Total;3+3;B;MOLINS DE REI;N-340;1.243,21;2007;47918;1142;42902;169;3705;2
Secundarias;B-250-2;Total;3+3;B;MOLINS DE REI;N-340;1.243,21;2006;47619;1064;41219;687;4649;001
Secundarias;B-250-2;Total;3+3;B;MOLINS DE REI;N-340;1.243,21;2005;48335;916;41724;1294;4401;001
Secundarias;B-250-2;Total;3+3;B;MOLINS DE REI;N-340;1.243,21;2004;98550;1518;85561;356;11115;0,42
Secundarias;B-250-2;Total;3+3;B;MOLINS DE REI;N-340;1.243,21;2003;98040;1481;85137;382;11040;7,07
Secundarias;B-250-2;Total;3+3;B;MOLINS DE REI;N-340;1.243,21;2002;97481;2018;84796;449;10218;3,29
Secundarias;B-250-2;Total;3+3;B;MOLINS DE REI;N-340;1.243,21;2001;96937;1251;85359;427;9900;9,97
Secundarias;B-250-2;Total;3+3;B;MOLINS DE REI;N-340;1.243,21;2000;93689;1527;82772;450;8940;001
Secundarias;B-250-2;Total;3+3;B;MOLINS DE REI;N-340;1.243,21;1999;90981;937;78560;528;10956;0
Secundarias;B-253-2;Total;2+2;B;CERVELLO;B-24;5,14;2013;23193;758;20408;18;1977;000
Secundarias;B-253-2;Total;2+2;B;CERVELLO;B-24;5,14;2012;23058;1042;19759;22;2203;028
Secundarias;B-253-2;Total;2+2;B;CERVELLO;B-24;5,14;2011;23714;791;20478;20;2385;027
Secundarias;B-253-2;Total;2+2;B;CERVELLO;B-24;5,14;2010;23125;811;19933;25;2334;018
Secundarias;B-253-2;Total;2+2;B;CERVELLO;B-24;5,14;2009;22870;625;19515;26;2674;18
Secundarias;B-253-2;Total;2+2;B;CERVELLO;B-24;5,14;2008;23216;289;19751;29;2911;10
Secundarias;B-253-2;Total;2+2;B;CERVELLO;B-24;5,14;2007;20974;675;17372;21;2906;012
Secundarias;B-253-2;Total;2+2;B;CERVELLO;B-24;5,14;2006;21703;524;17604;35;3540;012
Secundarias;B-253-2;Total;2+2;B;CERVELLO;B-24;5,14;2005;21347;415;17385;40;3507;012
Secundarias;B-253-2;Total;2+2;B;CERVELLO;B-24;5,14;2004;21543;314;17878;104;3247;012
Secundarias;B-255-2;Total;1+1;B;TORDERA;N-2;682,66;2013;18645;253;17478;115;784;000
Secundarias;B-255-2;Total;1+1;B;TORDERA;N-2;682,66;2012;19375;392;17904;155;889;029
Secundarias;B-255-2;Total;1+1;B;TORDERA;N-2;682,66;2011;21366;329;19803;156;1039;022
Secundarias;B-255-2;Total;1+1;B;TORDERA;N-2;682,66;2010;21173;321;19691;144;984;018
Secundarias;B-255-2;Total;1+1;B;TORDERA;N-2;682,66;2009;19892;337;18281;152;1095;15
Secundarias;B-255-2;Total;1+1;B;TORDERA;N-2;682,66;2008;22072;323;20473;153;3354;12
Secundarias;B-255-2;Total;1+1;B;TORDERA;N-2;682,66;2007;22175;354;20362;139;1320;012
Secundarias;B-258-2;Total;2+2;B;BARCELONA;B-10;15,33;2013;82188;1704;74732;613;5043;000
Secundarias;B-258-2;Total;2+2;B;BARCELONA;B-10;15,33;2012;84209;1719;76554;490;5357;042
Secundarias;BA-100-2;Total;2+2;BA;LA MIRANDA;A-66;608,20;2013;9240;32;7559;49;1542;000
Secundarias;BA-100-2;Total;2+2;BA;LA MIRANDA;A-66;608,20;2012;9903;28;8185;44;1575;020
Secundarias;BA-100-2;Total;2+2;BA;LA MIRANDA;A-66;608,20;2011;10374;55;8507;44;1714;017
Secundarias;BA-100-2;Total;2+2;BA;LA MIRANDA;A-66;608,20;2010;10654;8;8788;57;1729;016
Secundarias;BA-100-2;Total;2+2;BA;LA MIRANDA;A-66;608,20;2009;10667;40;8982;39;1548;12
Secundarias;BA-100-2;Total;2+2;BA;LA MIRANDA;A-66;608,20;2008;9979;64;7565;168;556;8
Secundarias;BA-100-2;Total;2+2;BA;LA MIRANDA;A-66;608,20;2007;10121;40;7814;52;2215;000
Secundarias;BA-101-2;Total;2+2;BA;MERIDA;A-66;615,79;2013;10443;24;8788;40;1539;000
Secundarias;BA-101-2;Total;2+2;BA;MERIDA;A-66;615,79;2012;10874;24;9040;45;1708;022
Secundarias;BA-101-2;Total;2+2;BA;MERIDA;A-66;615,79;2011;10756;31;8910;44;1714;016
Secundarias;BA-101-2;Total;2+2;BA;MERIDA;A-66;615,79;2010;11744;24;9753;50;1854;018
Secundarias;BA-101-2;Total;2+2;BA;MERIDA;A-66;615,79;2009;12677;28;10596;55;1933;13
Secundarias;BA-101-2;Total;2+2;BA;MERIDA;A-66;615,79;2008;12579;28;10727;48;860;3
Secundarias;BA-101-2;Total;2+2;BA;MERIDA;A-66;615,79;2007;10550;37;8150;54;2309;000
Secundarias;BA-102-2;Total;2+2;BA;MONESTERIO;A-66;716,63;2013;10170;22;7878;42;2167;000
Secundarias;BA-102-2;Total;2+2;BA;MONESTERIO;A-66;716,63;2012;10435;23;8113;46;2189;028
Secundarias;BA-102-2;Total;2+2;BA;MONESTERIO;A-66;716,63;2011;10741;30;8185;43;2403;022
Secundarias;BA-102-2;Total;2+2;BA;MONESTERIO;A-66;716,63;2010;11743;25;9188;48;2413;020
Secundarias;BA-102-2;Total;2+2;BA;MONESTERIO;A-66;716,63;2009;9396;20;6985;45;2282;15
Secundarias;BA-102-2;Total;2+2;BA;MONESTERIO;A-66;716,63;2008;9789;19;6963;55;448;10
Secundarias;BA-102-2;Total;2+2;BA;MONESTERIO;A-66;716,63;2007;9150;23;7046;38;2043;000
Secundarias;BA-103-2;Total;2+2;BA;MONESTERIO;A-66;721,17;2013;9439;16;7251;43;2092;000
Secundarias;BA-103-2;Total;2+2;BA;MONESTERIO;A-66;721,17;2012;9768;16;7450;65;2171;021
Secundarias;BA-103-2;Total;2+2;BA;MONESTERIO;A-66;721,17;2011;9898;28;7578;40;2180;015
Secundarias;BA-103-2;Total;2+2;BA;MONESTERIO;A-66;721,17;2010;10406;26;7912;41;2339;015
Secundarias;BA-103-2;Total;2+2;BA;MONESTERIO;A-66;721,17;2009;8180;13;5968;40;2102;15
Secundarias;BA-103-2;Total;2+2;BA;MONESTERIO;A-66;721,17;2008;8374;13;5804;35;430;10
Secundarias;BA-103-2;Total;2+2;BA;MONESTERIO;A-66;721,17;2007;8620;22;6638;36;1924;000
Secundarias;A-20-2;Total;2+2;A;ALICANTE;A-79;5,20;2013;7956;310;7009;41;592;000
Secundarias;A-20-2;Total;2+2;A;ALICANTE;A-79;5,20;2012;8311;369;7274;43;622;026
Secundarias;BA-104-2;Total;2+2;BA;MONESTERIO;A-66;725,31;2013;11277;19;8793;81;2308;000
Secundarias;BA-104-2;Total;2+2;BA;MONESTERIO;A-66;725,31;2012;11326;9;8936;80;2229;024
Secundarias;BA-104-2;Total;2+2;BA;MONESTERIO;A-66;725,31;2011;12414;18;9809;54;2454;012
Secundarias;BA-104-2;Total;2+2;BA;MONESTERIO;A-66;725,31;2010;11517;20;8991;74;2369;025
Secundarias;BA-104-2;Total;2+2;BA;MONESTERIO;A-66;725,31;2009;10936;15;7978;79;2776;12
Secundarias;BA-104-2;Total;2+2;BA;MONESTERIO;A-66;725,31;2008;9836;39;7114;88;720;7
Secundarias;BA-104-2;Total;2+2;BA;MONESTERIO;A-66;725,31;2007;8560;23;6590;36;1911;000
Secundarias;BA-13-2;Total;1+1;BA;GARBAYUELA;N-430;188,00;2013;1807;5;1021;103;656;000
Secundarias;BA-13-2;Total;1+1;BA;GARBAYUELA;N-430;188,00;2012;2185;16;1647;9;499;018
Secundarias;BA-13-2;Total;1+1;BA;GARBAYUELA;N-430;188,00;2011;2146;4;1426;17;678;021
Secundarias;BA-13-2;Total;1+1;BA;GARBAYUELA;N-430;188,00;2010;2181;4;1585;15;555;025
Secundarias;BA-13-2;Total;1+1;BA;GARBAYUELA;N-430;188,00;2009;1806;2;1259;9;520;13
Secundarias;BA-13-2;Total;1+1;BA;GARBAYUELA;N-430;188,00;2008;1931;6;1293;20;186;8
Secundarias;BA-13-2;Total;1+1;BA;GARBAYUELA;N-430;188,00;2007;1778;3;1093;11;671;012
Secundarias;BA-13-2;Total;1+1;BA;GARBAYUELA;N-430;188,00;2006;1846;0;1186;7;653;012
Secundarias;BA-13-2;Total;1+1;BA;GARBAYUELA;N-430;188,00;2005;150;0;108;0;42;001
Secundarias;BA-13-2;Total;1+1;BA;GARBAYUELA;N-430;188,00;1995;3440;95;3082;13;250;012
Secundarias;BA-13-2;Total;1+1;BA;GARBAYUELA;N-430;188,00;1990;1899;11;1737;21;130;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;2013;20055;131;19344;46;514;000
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;2012;20681;136;19947;50;528;022
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;2011;22258;71;21420;164;570;021
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;2010;23374;153;22407;67;720;026
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;2009;25421;166;24303;90;830;15
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;2008;21384;119;17528;314;899;6
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;2007;22669;576;21221;71;801;2
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;2006;19331;501;17887;82;861;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;2005;18723;68;17341;111;1203;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;2004;20019;62;17122;229;2606;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;2003;18537;1059;16468;200;810;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;2002;18872;1108;16616;221;927;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;2001;18392;1019;16274;221;878;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;2000;17473;1222;15220;218;813;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;1999;15095;738;13576;204;577;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;1998;14896;938;13145;265;548;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;1997;12865;744;11296;234;591;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;1996;12041;25;11157;124;735;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;1995;11898;24;11008;125;741;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;1994;14820;69;13756;146;849;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;1993;14499;69;13495;145;790;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;1992;13926;144;11784;184;1814;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;1991;11773;69;10622;115;967;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;1990;10498;61;9599;118;720;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;1989;9405;79;8577;128;621;001
Secundarias;BA-14-2;Total;2+2;BA;BADAJOZ;BA-20;0,60;1988;8998;104;8159;118;617;001
Secundarias;BA-152-2;Total;2+2;BA;LOBON;A-5;364,29;2013;14042;23;12145;77;1739;000
Secundarias;BA-152-2;Total;2+2;BA;LOBON;A-5;364,29;2012;14912;14;12913;77;1839;019
Secundarias;BA-152-2;Total;2+2;BA;LOBON;A-5;364,29;2011;16007;28;13746;98;2049;019
Secundarias;BA-152-2;Total;2+2;BA;LOBON;A-5;364,29;2010;16388;30;14038;110;2124;018
Secundarias;BA-152-2;Total;2+2;BA;LOBON;A-5;364,29;2009;16360;38;13576;108;2543;14
Secundarias;BA-152-2;Total;2+2;BA;LOBON;A-5;364,29;2008;18928;37;16474;94;1091;10
Secundarias;BA-152-2;Total;2+2;BA;LOBON;A-5;364,29;2007;16479;26;13762;79;2612;012
Secundarias;BA-152-2;Total;2+2;BA;LOBON;A-5;364,29;2006;16802;23;13722;100;2957;012
Secundarias;BA-152-2;Total;2+2;BA;LOBON;A-5;364,29;2005;16844;31;14691;103;2019;001
Secundarias;BA-152-2;Total;2+2;BA;LOBON;A-5;364,29;2004;16248;29;13918;104;2197;001
Secundarias;BA-152-2;Total;2+2;BA;LOBON;A-5;364,29;2003;15822;23;13090;129;2580;001
Secundarias;BA-152-2;Total;2+2;BA;LOBON;A-5;364,29;2002;13870;40;11482;130;2218;001
Secundarias;BA-152-2;Total;2+2;BA;LOBON;A-5;364,29;2001;12940;56;10618;136;2130;001
Secundarias;BA-152-2;Total;2+2;BA;LOBON;A-5;364,29;2000;12791;36;10653;96;2006;000
Secundarias;BA-152-2;Total;2+2;BA;LOBON;A-5;364,29;1999;11851;41;9802;96;1912;000
Secundarias;BA-154-2;Total;2+2;BA;TRUJILLANOS;A-5;329,17;2013;14175;14;11743;78;2255;000
Secundarias;BA-154-2;Total;2+2;BA;TRUJILLANOS;A-5;329,17;2012;15488;56;12852;78;2411;023
Secundarias;BA-154-2;Total;2+2;BA;TRUJILLANOS;A-5;329,17;2011;17140;25;14126;83;2777;012
Secundarias;BA-154-2;Total;2+2;BA;TRUJILLANOS;A-5;329,17;2010;16246;42;13224;97;2747;019
Secundarias;BA-154-2;Total;2+2;BA;TRUJILLANOS;A-5;329,17;2009;16604;45;13774;69;2604;11
Secundarias;BA-154-2;Total;2+2;BA;TRUJILLANOS;A-5;329,17;2008;15039;44;12172;58;927;4
Secundarias;BA-154-2;Total;2+2;BA;TRUJILLANOS;A-5;329,17;2007;15042;27;11496;73;3446;012
Secundarias;BA-154-2;Total;2+2;BA;TRUJILLANOS;A-5;329,17;2006;14754;57;11220;84;3393;012
Secundarias;BA-154-2;Total;2+2;BA;TRUJILLANOS;A-5;329,17;2005;14972;24;11337;102;3509;001
Secundarias;BA-154-2;Total;2+2;BA;TRUJILLANOS;A-5;329,17;2004;14495;26;10954;96;3419;001
Secundarias;BA-154-2;Total;2+2;BA;TRUJILLANOS;A-5;329,17;2003;13916;118;10520;100;3178;001
Secundarias;BA-154-2;Total;2+2;BA;TRUJILLANOS;A-5;329,17;2002;12952;52;9688;96;3116;001
Secundarias;BA-154-2;Total;2+2;BA;TRUJILLANOS;A-5;329,17;2001;12734;40;10372;156;2166;001
Secundarias;BA-154-2;Total;2+2;BA;TRUJILLANOS;A-5;329,17;2000;12348;35;10284;93;1936;000
Secundarias;BA-154-2;Total;2+2;BA;TRUJILLANOS;A-5;329,17;1999;11616;50;10389;99;1078;000
Secundarias;BA-155-2;Total;2+2;BA;CONQUISTA;A-5;307,23;2013;6920;21;5407;74;1336;000
Secundarias;BA-155-2;Total;2+2;BA;CONQUISTA;A-5;307,23;2012;7697;9;6272;56;1287;021
Secundarias;BA-155-2;Total;2+2;BA;CONQUISTA;A-5;307,23;2011;8017;72;6390;59;1420;016
Secundarias;BA-155-2;Total;2+2;BA;CONQUISTA;A-5;307,23;2010;7429;8;5751;72;1498;021
Secundarias;BA-155-2;Total;2+2;BA;CONQUISTA;A-5;307,23;2009;7317;43;5124;66;1978;11
Secundarias;BA-155-2;Total;2+2;BA;CONQUISTA;A-5;307,23;2008;7387;10;5532;68;547;5
Secundarias;BA-155-2;Total;2+2;BA;CONQUISTA;A-5;307,23;2007;6877;36;4792;69;1980;012
Secundarias;BA-155-2;Total;2+2;BA;CONQUISTA;A-5;307,23;2006;6883;28;4651;91;2113;012
Secundarias;BA-155-2;Total;2+2;BA;CONQUISTA;A-5;307,23;2005;8503;13;6439;58;1993;001
Secundarias;BA-155-2;Total;2+2;BA;CONQUISTA;A-5;307,23;2004;7722;14;5835;51;1822;001
Secundarias;BA-155-2;Total;2+2;BA;CONQUISTA;A-5;307,23;2003;7766;66;5870;56;1774;001
Secundarias;BA-155-2;Total;2+2;BA;CONQUISTA;A-5;307,23;2002;7324;30;5478;54;1762;001
Secundarias;BA-155-2;Total;2+2;BA;CONQUISTA;A-5;307,23;2001;7124;22;5802;88;1212;001
Secundarias;BA-155-2;Total;2+2;BA;CONQUISTA;A-5;307,23;2000;6859;19;5713;51;1076;000
Secundarias;BA-155-2;Total;2+2;BA;CONQUISTA;A-5;307,23;1999;6548;25;4951;56;1516;000
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;2013;174;8;157;2;7;000
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;2012;202;30;157;6;9;018
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;2011;232;13;207;2;10;013
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;2010;237;30;196;2;8;020
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;2009;279;48;218;1;9;11
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;2008;245;5;224;0;31;8
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;2007;338;18;305;0;15;012
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;2006;7959;64;6252;55;1588;012
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;2005;7348;20;5933;58;1337;012
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;2004;7300;19;5646;63;1572;012
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;2003;6937;21;5369;45;1502;012
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;2002;6304;45;4877;40;1342;012
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;2001;5920;67;4509;46;1298;012
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;2000;5653;66;4304;64;1219;012
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;1999;5060;11;4038;48;963;012
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;1998;5104;12;4221;49;822;012
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;1997;5035;41;4052;49;893;012
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;1996;4650;4;3822;59;765;012
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;1995;4259;18;3443;45;753;012
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;1994;4164;15;3299;37;813;012
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;1993;4296;42;3110;103;1041;010
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;1992;3857;50;3347;54;406;001
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;1991;3914;75;3401;52;386;001
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;1990;3719;91;3152;59;417;001
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;1989;3918;96;3375;56;391;001
Secundarias;BA-162-2;Total;1+1;BA;CARRASCALEJO;N-630;608,90;1988;4342;129;3697;69;447;001
Secundarias;BA-190-2;Total;2+2;BA;LOS CHAPARRALES;A-66;602,00;2013;8536;51;6841;44;1519;000
Secundarias;BA-190-2;Total;2+2;BA;LOS CHAPARRALES;A-66;602,00;2012;8695;11;6889;46;1692;014
Secundarias;BA-190-2;Total;2+2;BA;LOS CHAPARRALES;A-66;602,00;2011;9088;23;7245;43;1707;013
Secundarias;BA-190-2;Total;2+2;BA;LOS CHAPARRALES;A-66;602,00;2010;8999;14;7294;49;1582;016
Secundarias;BA-190-2;Total;2+2;BA;LOS CHAPARRALES;A-66;602,00;2009;10418;32;8491;57;1774;9
Secundarias;BA-190-2;Total;2+2;BA;LOS CHAPARRALES;A-66;602,00;2008;11048;23;8972;54;266;1
Secundarias;BA-190-2;Total;2+2;BA;LOS CHAPARRALES;A-66;602,00;2007;8520;54;6554;56;1856;000
Secundarias;BA-190-2;Total;2+2;BA;LOS CHAPARRALES;A-66;602,00;2006;8021;64;6297;55;1605;001
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;2012;1513;6;1280;6;216;007
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;2011;2036;15;1665;7;344;007
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;2010;2089;5;1748;11;319;020
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;2009;2175;14;1794;10;350;15
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;2008;2199;21;1875;17;138;5
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;2007;2242;12;1792;8;430;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;2006;1612;6;1243;8;355;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;2005;2213;8;1615;16;574;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;2004;2148;8;1627;18;495;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;2003;2110;13;1596;14;487;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;2002;2099;13;1542;15;529;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;2001;1902;10;1456;18;418;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;2000;1854;17;1460;13;364;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;1999;1611;13;1292;10;296;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;1998;1063;6;866;10;181;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;1996;3300;96;2629;32;543;000
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;1995;3186;92;2541;31;522;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;1994;3178;78;2545;31;524;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;1993;3106;98;2510;29;469;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;1992;2869;95;2441;34;299;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;1991;2390;86;2007;23;274;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;1990;2088;89;1743;19;237;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;1989;1813;42;1543;21;207;012
Secundarias;BA-24-2;Total;1+1;BA;FREGENAL D.LA SIERRA;N-435;91,51;1988;1731;38;1532;25;136;012
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;2013;1201;5;680;48;458;000
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;2012;1214;3;685;1;506;018
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;2011;1474;5;949;4;504;019
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;2010;1387;1;934;4;431;012
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;2009;1274;7;812;4;434;15
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;2008;1477;6;1251;7;97;0
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;2007;1279;1;787;8;483;2
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;2006;1279;0;821;4;454;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;2005;1324;4;956;3;361;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;2004;1357;1;952;6;398;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;2003;1133;0;879;7;247;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;2002;980;1;739;4;236;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;2001;933;2;728;6;197;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;2000;951;3;755;17;176;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;1999;916;3;807;13;93;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;1998;1099;2;978;17;102;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;1997;821;4;701;15;101;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;1996;1150;3;1004;23;120;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;1995;990;33;887;20;50;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;1994;575;8;523;10;34;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;1993;499;5;421;6;67;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;1992;545;4;460;6;75;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;1991;492;4;384;6;98;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;1990;493;5;421;4;63;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;1989;483;4;414;4;61;001
Secundarias;BA-309-2;Total;1+1;BA;GARBAYUELA;N-430;175,48;1988;388;9;322;5;52;001
Secundarias;A-202-2;Total;2+2;A;SANTA FAZ;N-334;0,50;2013;42849;712;41040;215;857;000
Secundarias;A-202-2;Total;2+2;A;SANTA FAZ;N-334;0,50;2012;42252;669;40455;144;957;024
Secundarias;A-202-2;Total;2+2;A;SANTA FAZ;N-334;0,50;2011;45729;835;43413;225;1224;019
Secundarias;A-202-2;Total;2+2;A;SANTA FAZ;N-334;0,50;2010;48296;799;46008;204;1258;012
Secundarias;A-202-2;Total;2+2;A;SANTA FAZ;N-334;0,50;2009;45831;678;43611;230;1285;12
Secundarias;A-202-2;Total;2+2;A;SANTA FAZ;N-334;0,50;2008;47349;679;44505;217;3539;12
Secundarias;A-202-2;Total;2+2;A;SANTA FAZ;N-334;0,50;2007;35210;184;30554;60;4412;000
